Order_ID,Customer_Name,Category,Sub_Category,City,Order_Date,Region,Sales,Discount,Profit,State,Order_Day,Order_Month,Order_Year
OD7799,Sundar,1,21,17,2018-04-09,4,2271,0.13,999.24,0,9,4,2018
OD7800,Vinne,3,0,11,2016-07-26,4,716,0.32,93.08,0,26,7,2016
OD7801,Krithika,6,16,4,2015-10-21,4,1861,0.22,465.25,0,21,10,2015
OD7802,Aditi,2,15,8,2018-08-13,4,1706,0.28,443.56,0,13,8,2018
OD7803,Shree,2,10,6,2016-04-26,4,1706,0.13,511.8,0,26,4,2016
OD7804,Akash,0,3,6,2018-08-12,4,732,0.2,212.28,0,12,8,2018
OD7805,Veronica,6,6,11,2015-12-29,4,1268,0.3,545.24,0,29,12,2015
OD7806,Akash,2,15,23,2017-10-27,4,739,0.23,162.58,0,27,10,2017
OD7807,Sabeela,1,13,19,2017-02-12,4,2089,0.35,814.71,0,12,2,2017
OD7808,Anu,0,3,4,2018-12-24,4,2204,0.16,528.96,0,24,12,2018
OD7809,Peer,5,8,0,2018-12-10,4,868,0.22,78.12,0,10,12,2018
OD7810,Sabeela,2,10,4,2017-02-06,4,1536,0.2,537.6,0,6,2,2017
OD7811,Krithika,6,16,9,2015-08-04,4,1523,0.3,441.67,0,4,8,2015
OD7812,Anu,6,16,13,2018-05-28,4,2414,0.15,217.26,0,28,5,2018
OD7813,Arutra,5,14,16,2015-03-22,4,2140,0.17,428.0,0,22,3,2015
OD7814,Arutra,3,18,16,2016-08-12,4,1909,0.26,744.51,0,12,8,2016
OD7815,Willams,2,9,0,2018-11-17,4,1078,0.26,485.1,0,17,11,2018
OD7816,Willams,3,7,2,2016-10-26,4,1487,0.24,356.88,0,26,10,2016
OD7817,Amy,1,13,12,2017-07-18,4,1168,0.12,198.56,0,18,7,2017
OD7818,Ram,6,5,12,2018-10-12,4,1531,0.13,336.82,0,12,10,2018
OD7819,Vidya,6,6,16,2018-07-28,4,1798,0.12,413.54,0,28,7,2018
OD7820,Komal,2,4,6,2018-12-05,4,2304,0.1,414.72,0,5,12,2018
OD7821,Amy,6,5,8,2017-09-15,4,1482,0.24,192.66,0,15,9,2017
OD7822,Alan,3,18,18,2018-03-11,4,2124,0.15,488.52,0,11,3,2018
OD7823,Esther,0,3,21,2016-05-21,4,2318,0.32,509.96,0,21,5,2016
OD7824,Akash,0,1,22,2017-09-23,4,2089,0.25,814.71,0,23,9,2017
OD7825,Vinne,3,7,7,2016-09-26,4,559,0.26,44.72,0,26,9,2016
OD7826,Yadav,5,8,13,2016-09-26,4,1877,0.18,375.4,0,26,9,2016
OD7827,Anu,3,7,8,2016-01-10,4,1701,0.33,680.4,0,10,1,2016
OD7828,Malik,0,1,16,2016-10-26,4,1947,0.35,759.33,0,26,10,2016
OD7829,Malik,0,1,2,2017-10-04,4,1548,0.11,170.28,0,4,10,2017
OD7830,Shah,6,6,10,2018-03-16,4,1543,0.14,524.62,0,16,3,2018
OD7831,Arvind,4,12,15,2018-10-13,4,1832,0.16,567.92,0,13,10,2018
OD7832,Amrish,6,16,16,2018-11-07,4,774,0.16,85.14,0,7,11,2018
OD7833,Ram,1,21,23,2018-01-23,4,2149,0.17,580.23,0,23,1,2018
OD7834,Arvind,2,9,23,2015-02-15,4,1460,0.16,554.8,0,15,2,2015
OD7835,Suresh,6,5,8,2018-01-12,4,891,0.29,89.1,0,12,1,2018
OD7836,Sudeep,6,6,6,2018-09-12,4,1549,0.23,356.27,0,12,9,2018
OD7837,Krithika,0,3,4,2016-06-01,4,1820,0.1,782.6,0,1,6,2016
OD7838,Arvind,4,19,4,2017-07-15,4,1668,0.29,383.64,0,15,7,2017
OD7839,Komal,6,6,4,2015-09-13,4,1671,0.14,601.56,0,13,9,2015
OD7840,Anu,2,4,3,2017-07-18,4,2190,0.3,788.4,0,18,7,2017
OD7841,Ramesh,0,3,10,2018-03-16,4,1826,0.26,529.54,0,16,3,2018
OD7842,Sharon,5,8,11,2016-09-28,4,1306,0.24,156.72,0,28,9,2016
OD7843,Sabeela,6,16,16,2015-04-26,4,1184,0.2,390.72,0,26,4,2015
OD7844,Sudeep,6,6,18,2016-07-26,4,2045,0.26,429.45,0,26,7,2016
OD7845,Shree,2,15,0,2017-03-14,4,698,0.1,76.78,0,14,3,2017
OD7846,Krithika,4,12,21,2016-02-10,4,1361,0.16,149.71,0,10,2,2016
OD7847,Suresh,4,17,10,2015-08-07,4,2455,0.28,343.7,0,7,8,2015
OD7848,Adavan,0,2,2,2016-10-26,4,1108,0.14,199.44,0,26,10,2016
OD7849,Veena,6,6,19,2018-09-09,4,837,0.29,276.21,0,9,9,2018
OD7850,Krithika,6,5,17,2015-09-12,4,1190,0.19,380.8,0,12,9,2015
OD7851,Ramesh,4,19,19,2016-09-26,4,906,0.16,371.46,0,26,9,2016
OD7852,Sheeba,3,18,8,2016-12-21,4,660,0.26,112.2,0,21,12,2016
OD7853,Yusuf,5,8,18,2015-12-04,4,1059,0.3,137.67,0,4,12,2015
OD7854,Vinne,2,9,5,2017-12-31,4,1602,0.33,672.84,0,31,12,2017
OD7855,Verma,0,3,23,2015-11-24,4,1607,0.16,160.7,0,24,11,2015
OD7856,Amy,1,13,12,2018-10-16,4,2313,0.28,601.38,0,16,10,2018
OD7857,Jackson,5,8,8,2018-08-17,4,1680,0.34,218.4,0,17,8,2018
OD7858,Hussain,1,21,10,2017-09-04,4,2166,0.34,108.3,0,4,9,2017
OD7859,Aditi,5,14,6,2018-08-18,4,1677,0.19,385.71,0,18,8,2018
OD7860,Komal,4,12,6,2017-09-25,4,1369,0.27,410.7,0,25,9,2017
OD7861,Yadav,3,20,5,2016-10-26,4,1705,0.22,647.9,0,26,10,2016
OD7862,Sudha,3,18,10,2017-02-06,4,2169,0.26,412.11,0,6,2,2017
OD7863,Ram,3,7,17,2017-09-25,4,1982,0.31,515.32,0,25,9,2017
OD7864,Hussain,3,20,9,2016-09-26,4,2031,0.26,162.48,0,26,9,2016
OD7865,Harish,3,18,3,2015-12-13,4,557,0.33,139.25,0,13,12,2015
OD7866,Rumaiza,3,7,18,2017-12-19,4,1616,0.17,323.2,0,19,12,2017
OD7867,Ridhesh,3,0,23,2016-06-01,4,1479,0.18,103.53,0,1,6,2016
OD7868,Esther,0,2,13,2016-04-09,4,501,0.25,170.34,0,9,4,2016
OD7869,Willams,4,17,2,2018-09-12,4,570,0.19,222.3,0,12,9,2018
OD7870,Veronica,0,3,7,2017-07-18,4,2462,0.25,984.8,0,18,7,2017
OD7871,Muneer,2,4,11,2015-12-30,4,1601,0.27,480.3,0,30,12,2015
OD7872,Suresh,2,15,16,2017-12-19,4,952,0.25,57.12,0,19,12,2017
OD7873,Verma,1,21,6,2018-11-17,4,623,0.31,112.14,0,17,11,2018
OD7874,Arvind,0,1,4,2016-10-26,4,2360,0.3,731.6,0,26,10,2016
OD7875,Sabeela,1,13,9,2018-02-12,4,1312,0.16,524.8,0,12,2,2018
OD7876,Harish,5,22,23,2016-09-26,4,2347,0.28,281.64,0,26,9,2016
OD7877,Vince,5,14,20,2018-05-07,0,882,0.35,211.68,0,7,5,2018
OD7878,Shree,2,10,10,2017-11-27,0,2038,0.1,101.9,0,27,11,2017
OD7879,Peer,4,12,9,2017-11-02,0,1832,0.3,403.04,0,2,11,2017
OD7880,Suresh,6,6,6,2018-03-13,0,1816,0.12,108.96,0,13,3,2018
OD7881,Sheeba,0,2,3,2018-12-10,0,552,0.28,115.92,0,10,12,2018
OD7882,Arvind,1,21,21,2016-05-25,0,1291,0.29,206.56,0,25,5,2016
OD7883,Ridhesh,1,21,8,2017-08-26,0,1025,0.12,92.25,0,26,8,2017
OD7884,Peer,3,18,23,2018-08-09,0,1884,0.1,697.08,0,9,8,2018
OD7885,Jonas,1,21,10,2018-11-08,0,1278,0.17,460.08,0,8,11,2018
OD7886,Kumar,0,2,20,2016-09-21,0,2154,0.25,667.74,0,21,9,2016
OD7887,Vince,3,0,2,2018-04-21,0,1935,0.34,425.7,0,21,4,2018
OD7888,Haseena,4,11,18,2016-09-03,0,743,0.34,193.18,0,3,9,2016
OD7889,Veena,5,22,20,2016-01-03,0,2186,0.23,568.36,0,3,1,2016
OD7890,Akash,5,22,6,2016-09-03,0,2024,0.35,748.88,0,3,9,2016
OD7891,Peer,0,3,12,2018-11-12,0,1150,0.17,506.0,0,12,11,2018
OD7892,Verma,0,1,5,2016-09-21,0,1210,0.18,544.5,0,21,9,2016
OD7893,Kumar,5,14,7,2016-03-09,1,2281,0.22,912.4,0,9,3,2016
OD7894,Mathew,4,19,11,2018-03-24,1,1518,0.1,288.42,0,24,3,2018
OD7895,Akash,3,7,2,2018-04-24,1,1893,0.21,681.48,0,24,4,2018
OD7896,Adavan,6,5,11,2016-11-07,1,1333,0.24,106.64,0,7,11,2016
OD7897,James,1,13,2,2016-03-20,1,1285,0.25,552.55,0,20,3,2016
OD7898,Esther,4,19,23,2016-11-27,1,1506,0.28,225.9,0,27,11,2016
OD7899,Aditi,4,12,22,2018-05-14,1,1198,0.32,407.32,0,14,5,2018
OD7900,Hafiz,0,2,3,2015-12-31,1,2317,0.31,1042.65,0,31,12,2015
OD7901,Surya,0,2,2,2016-11-27,1,792,0.34,324.72,0,27,11,2016
OD7902,Amy,0,1,21,2017-05-09,1,733,0.34,329.85,0,9,5,2017
OD7903,Amy,2,10,16,2018-11-13,1,635,0.27,190.5,0,13,11,2018
OD7904,Jonas,3,18,14,2015-05-30,1,1824,0.12,802.56,0,30,5,2015
OD7905,Vinne,3,0,0,2016-09-25,1,982,0.29,412.44,0,25,9,2016
OD7906,Kumar,0,1,3,2016-07-16,1,887,0.25,168.53,0,16,7,2016
OD7907,Yusuf,1,13,9,2018-11-13,1,583,0.26,128.26,0,13,11,2018
OD7908,Hafiz,0,1,1,2017-05-30,1,2088,0.12,689.04,0,30,5,2017
OD7909,Arutra,2,10,15,2018-11-13,1,1617,0.16,113.19,0,13,11,2018
OD7910,Ramesh,5,8,10,2015-06-02,3,1592,0.14,191.04,0,2,6,2015
OD7911,Shree,6,6,0,2018-04-16,3,1887,0.27,622.71,0,16,4,2018
OD7912,Sundar,1,13,15,2018-05-18,3,1642,0.25,164.2,0,18,5,2018
OD7913,Suresh,4,17,3,2015-08-09,3,773,0.31,324.66,0,9,8,2015
OD7914,Yusuf,0,2,18,2015-08-09,3,910,0.1,63.7,0,9,8,2015
OD7915,Willams,1,21,9,2018-05-18,3,2387,0.14,620.62,0,18,5,2018
OD7916,Peer,4,19,11,2015-06-02,3,1699,0.35,118.93,0,2,6,2015
OD7917,Arvind,3,7,19,2015-08-27,3,2478,0.35,569.94,0,27,8,2015
OD7918,Roshan,4,19,1,2017-11-26,3,1326,0.23,424.32,0,26,11,2017
OD7919,Malik,4,19,18,2016-02-07,3,942,0.35,386.22,0,7,2,2016
OD7920,Arutra,1,21,18,2015-03-19,3,1253,0.24,438.55,0,19,3,2015
OD7921,Willams,1,21,7,2016-11-06,3,1544,0.2,386.0,0,6,11,2016
OD7922,Aditi,0,3,22,2015-03-19,3,1105,0.2,187.85,0,19,3,2015
OD7923,Amrish,6,6,10,2017-10-25,3,545,0.1,43.6,0,25,10,2017
OD7924,Vince,6,5,0,2018-04-11,3,1474,0.12,456.94,0,11,4,2018
OD7925,Rumaiza,4,12,9,2018-02-01,3,1448,0.19,492.32,0,1,2,2018
OD7926,Mathew,6,6,3,2016-08-31,4,1693,0.27,440.18,0,31,8,2016
OD7927,Amy,3,0,10,2015-07-20,4,1368,0.28,574.56,0,20,7,2015
OD7928,Roshan,6,6,7,2015-11-17,4,2499,0.14,224.91,0,17,11,2015
OD7929,Veena,2,10,5,2017-03-22,4,1703,0.28,698.23,0,22,3,2017
OD7930,Surya,4,19,2,2016-03-23,4,2008,0.13,883.52,0,23,3,2016
OD7931,Alan,2,15,16,2016-06-09,4,727,0.17,43.62,0,9,6,2016
OD7932,Willams,5,8,7,2017-12-25,4,501,0.14,200.4,0,25,12,2017
OD7933,Hafiz,2,9,13,2015-11-11,4,718,0.27,244.12,0,11,11,2015
OD7934,Krithika,6,16,11,2016-03-19,4,610,0.26,122.0,0,19,3,2016
OD7935,Arvind,2,15,21,2015-02-10,4,1375,0.21,247.5,0,10,2,2015
OD7936,Roshan,5,14,15,2017-10-10,4,2078,0.15,228.58,0,10,10,2017
OD7937,Willams,5,14,5,2018-10-21,4,2157,0.31,172.56,0,21,10,2018
OD7938,Rumaiza,2,10,8,2018-03-28,4,2056,0.12,719.6,0,28,3,2018
OD7939,Peer,3,7,10,2018-01-04,4,1750,0.34,577.5,0,4,1,2018
OD7940,Vidya,4,19,9,2015-02-10,4,2344,0.22,398.48,0,10,2,2015
OD7941,James,6,6,4,2018-10-11,4,1477,0.21,561.26,0,11,10,2018
OD7942,Hafiz,1,21,22,2016-11-14,4,830,0.22,298.8,0,14,11,2016
OD7943,James,4,12,20,2016-08-31,4,1440,0.26,144.0,0,31,8,2016
OD7944,Krithika,3,0,18,2017-07-10,4,1252,0.13,187.8,0,10,7,2017
OD7945,Ganesh,4,12,8,2015-02-10,4,702,0.35,224.64,0,10,2,2015
OD7946,Sundar,0,2,4,2016-11-14,4,711,0.18,56.88,0,14,11,2016
OD7947,Sudha,6,5,18,2015-12-19,4,1055,0.31,126.6,0,19,12,2015
OD7948,Sheeba,6,16,0,2015-11-16,4,1357,0.32,583.51,0,16,11,2015
OD7949,Sudeep,4,12,10,2018-10-27,4,1993,0.13,757.34,0,27,10,2018
OD7950,Aditi,5,8,23,2015-12-19,4,1586,0.22,491.66,0,19,12,2015
OD7951,Vince,1,13,9,2018-10-27,4,1331,0.18,439.23,0,27,10,2018
OD7952,Hussain,3,0,11,2018-10-11,4,1406,0.14,365.56,0,11,10,2018
OD7953,Sundar,0,3,18,2018-01-14,4,2204,0.32,220.4,0,14,1,2018
OD7954,Suresh,6,5,22,2017-12-25,4,1109,0.11,310.52,0,25,12,2017
OD7955,Veena,1,21,2,2017-12-18,4,2147,0.12,364.99,0,18,12,2017
OD7956,Veronica,0,2,8,2018-10-11,4,1825,0.21,766.5,0,11,10,2018
OD7957,Ridhesh,3,20,7,2018-09-24,1,1541,0.14,678.04,0,24,9,2018
OD7958,Sabeela,1,13,22,2016-08-11,1,1276,0.31,484.88,0,11,8,2016
OD7959,Yadav,5,14,1,2018-09-24,1,1109,0.2,476.87,0,24,9,2018
OD7960,Sudha,3,20,20,2016-10-30,1,1127,0.23,78.89,0,30,10,2016
OD7961,Vinne,2,4,13,2016-08-11,1,2406,0.18,336.84,0,11,8,2016
OD7962,Mathew,6,6,9,2017-12-12,1,1131,0.28,395.85,0,12,12,2017
OD7963,Veronica,4,12,17,2018-08-27,1,1475,0.34,236.0,0,27,8,2018
OD7964,Sheeba,1,21,11,2018-12-27,1,2233,0.19,870.87,0,27,12,2018
OD7965,Muneer,5,8,18,2018-12-11,1,2459,0.34,319.67,0,11,12,2018
OD7966,Suresh,2,4,21,2015-11-24,1,1616,0.15,614.08,0,24,11,2015
OD7967,Jonas,4,17,23,2017-10-07,1,912,0.15,100.32,0,7,10,2017
OD7968,Ram,2,9,19,2018-05-03,3,751,0.24,112.65,0,3,5,2018
OD7969,Vinne,0,3,14,2017-01-08,4,1229,0.14,368.7,0,8,1,2017
OD7970,Roshan,4,12,8,2018-11-16,4,902,0.33,198.44,0,16,11,2018
OD7971,Amy,6,6,4,2018-07-24,4,1611,0.16,128.88,0,24,7,2018
OD7972,Muneer,6,16,11,2017-05-14,4,1637,0.23,491.1,0,14,5,2017
OD7973,Shree,4,19,7,2018-01-06,0,1531,0.31,505.23,0,6,1,2018
OD7974,Willams,3,7,11,2018-01-06,0,1486,0.35,520.1,0,6,1,2018
OD7975,Sudeep,3,20,13,2017-11-21,0,837,0.34,150.66,0,21,11,2017
OD7976,Mathew,2,4,0,2016-09-10,0,1648,0.18,181.28,0,10,9,2016
OD7977,Sabeela,3,20,23,2016-09-10,0,2105,0.13,842.0,0,10,9,2016
OD7978,Rumaiza,4,19,10,2017-08-12,0,810,0.33,48.6,0,12,8,2017
OD7979,Sheeba,2,10,18,2017-07-25,0,1976,0.26,790.4,0,25,7,2017
OD7980,Ridhesh,3,7,17,2017-07-25,0,2156,0.23,258.72,0,25,7,2017
OD7981,Shah,4,11,13,2016-11-21,0,1662,0.34,565.08,0,21,11,2016
OD7982,Suresh,5,8,10,2017-11-29,0,877,0.25,298.18,0,29,11,2017
OD7983,Sabeela,2,9,6,2015-12-30,0,517,0.11,67.21,0,30,12,2015
OD7984,Mathew,1,21,19,2016-04-18,0,1482,0.15,592.8,0,18,4,2016
OD7985,Yusuf,4,11,20,2015-05-20,0,2331,0.16,116.55,0,20,5,2015
OD7986,Adavan,3,0,2,2018-03-14,0,1739,0.3,156.51,0,14,3,2018
OD7987,Yadav,4,12,10,2015-12-30,0,1433,0.11,458.56,0,30,12,2015
OD7988,Arutra,6,16,15,2016-04-18,0,552,0.34,204.24,0,18,4,2016
OD7989,Muneer,2,4,7,2018-11-30,0,1570,0.21,549.5,0,30,11,2018
OD7990,James,1,21,12,2016-04-09,0,556,0.33,127.88,0,9,4,2016
OD7991,Kumar,6,5,2,2017-12-23,0,1130,0.19,237.3,0,23,12,2017
OD7992,Hussain,3,18,0,2017-12-23,0,757,0.24,136.26,0,23,12,2017
OD7993,Mathew,1,21,15,2017-12-23,0,2068,0.32,827.2,0,23,12,2017
OD7994,Krithika,5,8,22,2015-12-30,0,1116,0.27,89.28,0,30,12,2015
OD7995,Ram,4,11,23,2017-09-12,0,1922,0.31,480.5,0,12,9,2017
OD7996,Ram,0,1,1,2018-05-11,0,809,0.13,186.07,0,11,5,2018
OD7997,Sudha,3,20,8,2016-04-18,0,1976,0.19,731.12,0,18,4,2016
OD7998,Ramesh,1,21,10,2017-11-27,0,1075,0.29,311.75,0,27,11,2017
OD7999,Shree,1,13,18,2018-08-09,0,2314,0.11,439.66,0,9,8,2018
OD8000,Hussain,0,2,10,2017-08-07,0,1466,0.21,483.78,0,7,8,2017
OD8001,Alan,4,11,19,2018-03-07,0,1492,0.26,119.36,0,7,3,2018
OD8002,Surya,5,22,13,2016-03-17,1,1169,0.28,479.29,0,17,3,2016
OD8003,Ganesh,1,21,5,2016-11-09,1,2015,0.27,604.5,0,9,11,2016
OD8004,Jonas,2,10,17,2018-11-20,1,1213,0.24,84.91,0,20,11,2018
OD8005,Hussain,1,21,8,2018-03-24,1,800,0.35,184.0,0,24,3,2018
OD8006,Peer,6,5,22,2018-09-11,1,1846,0.2,498.42,0,11,9,2018
OD8007,Adavan,3,18,17,2018-11-20,1,1412,0.22,254.16,0,20,11,2018
OD8008,Vinne,3,7,21,2017-12-24,1,1298,0.13,506.22,0,24,12,2017
OD8009,Ravi,0,2,13,2016-10-16,1,1748,0.3,751.64,0,16,10,2016
OD8010,Amy,5,8,10,2018-07-07,1,1001,0.2,450.45,0,7,7,2018
OD8011,Krithika,2,9,14,2017-12-23,1,2292,0.21,985.56,0,23,12,2017
OD8012,Peer,4,12,7,2018-11-13,1,1562,0.14,109.34,0,13,11,2018
OD8013,Arutra,3,18,4,2018-08-09,1,833,0.13,99.96,0,9,8,2018
OD8014,Muneer,6,5,18,2017-03-13,1,545,0.28,70.85,0,13,3,2017
OD8015,Muneer,2,15,14,2018-06-19,1,1751,0.16,787.95,0,19,6,2018
OD8016,Sudha,2,9,12,2017-03-13,1,647,0.27,226.45,0,13,3,2017
OD8017,Sheeba,1,21,4,2015-12-30,1,1476,0.11,265.68,0,30,12,2015
OD8018,Malik,5,14,14,2017-03-13,1,1102,0.26,198.36,0,13,3,2017
OD8019,Vinne,6,6,18,2015-05-04,3,1844,0.19,331.92,0,4,5,2015
OD8020,Ram,2,10,6,2015-11-03,3,1975,0.32,869.0,0,3,11,2015
OD8021,Sudha,4,11,14,2017-07-16,3,1376,0.15,509.12,0,16,7,2017
OD8022,Sharon,0,1,15,2018-11-24,3,2458,0.23,147.48,0,24,11,2018
OD8023,Sudeep,3,0,9,2018-12-23,3,1396,0.13,307.12,0,23,12,2018
OD8024,Malik,5,14,11,2015-11-03,3,1400,0.34,336.0,0,3,11,2015
OD8025,Shah,0,1,12,2016-07-08,3,1777,0.2,799.65,0,8,7,2016
OD8026,Komal,4,12,23,2017-11-18,3,1863,0.16,689.31,0,18,11,2017
OD8027,Sabeela,0,2,0,2018-03-31,3,1302,0.35,403.62,0,31,3,2018
OD8028,Amy,0,1,4,2015-10-18,3,2285,0.23,251.35,0,18,10,2015
OD8029,Rumaiza,4,11,13,2017-11-28,3,1660,0.17,730.4,0,28,11,2017
OD8030,Ravi,0,3,17,2018-02-11,3,2128,0.21,744.8,0,11,2,2018
OD8031,Sheeba,2,10,23,2017-05-26,3,1660,0.25,99.6,0,26,5,2017
OD8032,Vinne,6,16,12,2018-01-04,3,2293,0.19,160.51,0,4,1,2018
OD8033,Ridhesh,1,21,6,2016-05-25,3,1698,0.32,441.48,0,25,5,2016
OD8034,Sundar,2,15,3,2016-09-18,3,2203,0.3,176.24,0,18,9,2016
OD8035,Komal,3,7,18,2018-02-01,4,1716,0.3,154.44,0,1,2,2018
OD8036,Adavan,3,7,23,2017-02-21,4,2495,0.26,548.9,0,21,2,2017
OD8037,Sharon,6,16,4,2017-10-24,4,1440,0.3,633.6,0,24,10,2017
OD8038,Veena,1,21,23,2018-08-21,4,1075,0.27,182.75,0,21,8,2018
OD8039,Haseena,3,18,12,2015-02-11,4,2417,0.34,217.53,0,11,2,2015
OD8040,Sudha,6,16,8,2015-06-04,4,813,0.27,300.81,0,4,6,2015
OD8041,Ganesh,0,3,7,2018-02-18,4,1735,0.14,381.7,0,18,2,2018
OD8042,Adavan,5,22,2,2018-10-12,4,1252,0.27,363.08,0,12,10,2018
OD8043,Arvind,1,13,21,2017-10-24,4,900,0.35,297.0,0,24,10,2017
OD8044,Shah,1,21,4,2018-02-05,4,806,0.1,177.32,0,5,2,2018
OD8045,Akash,0,1,8,2018-10-03,4,606,0.33,193.92,0,3,10,2018
OD8046,Aditi,2,4,20,2018-12-16,4,1132,0.25,56.6,0,16,12,2018
OD8047,Yusuf,4,11,12,2018-12-16,4,2141,0.24,256.92,0,16,12,2018
OD8048,Esther,6,6,20,2018-06-27,4,1168,0.24,140.16,0,27,6,2018
OD8049,Kumar,3,7,21,2016-12-27,4,1691,0.28,388.93,0,27,12,2016
OD8050,Komal,2,10,18,2016-10-30,4,1979,0.21,356.22,0,30,10,2016
OD8051,Amrish,5,22,5,2018-06-15,4,1920,0.28,633.6,0,15,6,2018
OD8052,Roshan,3,18,18,2018-10-17,4,1805,0.35,649.8,0,17,10,2018
OD8053,Veronica,1,21,10,2015-02-11,4,1765,0.13,353.0,0,11,2,2015
OD8054,Veronica,2,4,18,2016-11-21,4,745,0.35,111.75,0,21,11,2016
OD8055,Malik,0,2,18,2018-08-27,4,1960,0.19,627.2,0,27,8,2018
OD8056,Hussain,2,10,12,2016-10-26,4,2282,0.27,844.34,0,26,10,2016
OD8057,Komal,3,20,7,2016-10-26,4,1667,0.12,283.39,0,26,10,2016
OD8058,Sabeela,6,16,16,2016-01-03,4,1386,0.18,318.78,0,3,1,2016
OD8059,Krithika,3,0,17,2017-04-08,4,1097,0.3,197.46,0,8,4,2017
OD8060,Adavan,1,13,15,2015-03-26,4,697,0.11,202.13,0,26,3,2015
OD8061,Amy,4,17,21,2017-02-08,4,1943,0.33,796.63,0,8,2,2017
OD8062,Sheeba,1,21,13,2018-02-18,4,1766,0.17,406.18,0,18,2,2018
OD8063,Surya,4,11,0,2016-04-12,4,1344,0.27,268.8,0,12,4,2016
OD8064,Arutra,1,21,19,2017-08-15,4,2402,0.16,1056.88,0,15,8,2017
OD8065,Veena,2,15,0,2015-10-19,4,730,0.19,131.4,0,19,10,2015
OD8066,Sudeep,2,10,15,2016-06-20,4,1906,0.19,648.04,0,20,6,2016
OD8067,Hussain,3,7,1,2018-11-02,4,2035,0.32,529.1,0,2,11,2018
OD8068,Suresh,1,21,18,2018-11-25,4,2269,0.12,726.08,0,25,11,2018
OD8069,Amrish,3,18,0,2017-07-02,4,1240,0.33,384.4,0,2,7,2017
OD8070,Roshan,6,6,7,2016-10-30,4,1253,0.13,513.73,0,30,10,2016
OD8071,Verma,1,13,12,2015-06-25,4,691,0.35,124.38,0,25,6,2015
OD8072,Komal,3,20,17,2018-11-09,4,1489,0.3,282.91,0,9,11,2018
OD8073,Peer,1,13,16,2018-07-21,4,612,0.32,134.64,0,21,7,2018
OD8074,Vinne,3,0,1,2016-10-30,4,2353,0.33,211.77,0,30,10,2016
OD8075,Suresh,2,9,18,2017-06-20,0,693,0.27,284.13,0,20,6,2017
OD8076,Veena,1,21,16,2016-11-26,0,2267,0.27,974.81,0,26,11,2016
OD8077,Hafiz,5,8,9,2017-01-04,0,1382,0.31,69.1,0,4,1,2017
OD8078,Harish,6,6,1,2015-10-29,0,1333,0.14,559.86,0,29,10,2015
OD8079,Yusuf,6,5,6,2015-10-28,0,2431,0.18,486.2,0,28,10,2015
OD8080,Kumar,0,1,21,2016-12-25,0,1370,0.31,260.3,0,25,12,2016
OD8081,Ganesh,4,12,6,2016-02-15,0,1043,0.28,114.73,0,15,2,2016
OD8082,Ridhesh,4,17,10,2015-02-20,0,1808,0.34,470.08,0,20,2,2015
OD8083,Sundar,6,5,9,2015-03-11,0,1451,0.14,188.63,0,11,3,2015
OD8084,Veronica,1,13,19,2018-07-20,0,838,0.26,217.88,0,20,7,2018
OD8085,Arutra,3,0,0,2015-07-15,0,1617,0.25,501.27,0,15,7,2015
OD8086,Sharon,3,7,23,2018-12-18,0,855,0.24,128.25,0,18,12,2018
OD8087,Vidya,5,22,10,2018-05-13,0,1813,0.25,108.78,0,13,5,2018
OD8088,Ganesh,6,16,19,2016-02-15,0,2135,0.23,469.7,0,15,2,2016
OD8089,Yadav,5,14,12,2018-09-22,0,1801,0.2,540.3,0,22,9,2018
OD8090,Jonas,0,3,3,2018-09-24,0,1178,0.11,117.8,0,24,9,2018
OD8091,Hafiz,0,3,18,2018-09-24,0,905,0.35,280.55,0,24,9,2018
OD8092,Veronica,3,20,11,2016-02-15,0,760,0.17,235.6,0,15,2,2016
OD8093,Shree,2,9,23,2017-09-25,0,1485,0.26,430.65,0,25,9,2017
OD8094,Amrish,5,8,5,2017-02-10,0,2077,0.12,311.55,0,10,2,2017
OD8095,Vince,3,20,20,2016-10-19,0,1238,0.28,309.5,0,19,10,2016
OD8096,Esther,1,13,11,2018-09-22,0,2359,0.1,495.39,0,22,9,2018
OD8097,Sabeela,1,13,2,2015-12-31,0,1194,0.19,465.66,0,31,12,2015
OD8098,Peer,2,4,18,2016-12-24,0,1833,0.26,128.31,0,24,12,2016
OD8099,Komal,2,9,2,2017-11-25,0,1109,0.21,99.81,0,25,11,2017
OD8100,Ram,4,17,10,2018-07-29,0,1682,0.32,504.6,0,29,7,2018
OD8101,Roshan,6,16,16,2018-03-09,0,1101,0.3,429.39,0,9,3,2018
OD8102,Rumaiza,5,22,21,2017-03-01,0,881,0.13,299.54,0,1,3,2017
OD8103,Sudeep,6,16,21,2017-06-09,0,1150,0.25,195.5,0,9,6,2017
OD8104,Jonas,5,8,3,2016-02-11,0,1398,0.25,321.54,0,11,2,2016
OD8105,Shah,3,0,23,2017-12-17,0,1127,0.33,293.02,0,17,12,2017
OD8106,Ganesh,6,6,12,2015-11-25,0,1701,0.19,663.39,0,25,11,2015
OD8107,Sabeela,6,6,1,2015-12-11,0,2104,0.28,946.8,0,11,12,2015
OD8108,Vinne,5,8,5,2017-03-01,0,1123,0.3,449.2,0,1,3,2017
OD8109,Ramesh,0,3,18,2015-05-30,0,1239,0.26,346.92,0,30,5,2015
OD8110,Vidya,0,1,16,2016-11-16,0,1952,0.18,468.48,0,16,11,2016
